20170703092914,10528.6000,13480
20170703092919,10528.8000,24280
20170703092924,10528.2000,22370
20170703092929,10527.8000,19480
20170703092934,10527.1000,14240
20170703092935,10527.0000,3150
20170703092944,10526.1000,25930
20170703092948,10525.4000,37790
20170703092952,10525.9000,8600
20170703092959,10521.8000,91230
20170703093003,10521.5000,13340
20170703093009,10521.8000,12560
20170703093014,10523.8000,19720
20170703093019,10523.9000,20200
20170703093024,10523.9000,11500
20170703093029,10525.0000,9120
20170703093034,10524.7000,7370
20170703093038,10524.0000,7520
20170703093044,10522.2000,23420
20170703093049,10522.2000,3370
20170703093054,10523.1000,16330
20170703093059,10525.4000,38920
20170703093104,10526.3000,8960
20170703093109,10528.6000,15840
20170703093114,10529.5000,2760
20170703093119,10529.5000,5220
20170703093122,10528.8000,11650
20170703093128,10529.5000,4420
20170703093134,10528.7000,11960
20170703093138,10526.2000,75600
20170703093144,10526.0000,28870
20170703093149,10524.5000,25830
20170703093154,10525.7000,14590
20170703093159,10526.2000,26400
20170703093204,10526.2000,7180
20170703093209,10525.9000,14210
20170703093214,10526.4000,6220
20170703093218,10526.3000,2750
20170703093224,10526.7000,10240
20170703093229,10527.0000,670
20170703093232,10527.4000,9660
20170703093239,10527.5000,13070
20170703093244,10525.4000,20130
20170703093249,10521.9000,36500
20170703093254,10520.9000,6480
20170703093259,10520.9000,3760
20170703093304,10519.9000,23520
20170703093309,10523.2000,89560
20170703093314,10524.0000,6690
20170703093319,10525.5000,25140
20170703093324,10525.1000,18730
20170703093329,10524.1000,8760
20170703093330,10523.4000,16630
20170703093338,10523.8000,3070
20170703093344,10524.7000,17310
20170703093349,10525.0000,35330
20170703093354,10526.8000,18480
20170703093357,10527.1000,13110
20170703093404,10529.4000,37700
20170703093409,10530.9000,21200
20170703093412,10530.0000,22510
20170703093419,10528.6000,27290
20170703093423,10528.5000,7950
20170703093429,10528.0000,9830
20170703093434,10528.4000,16760
20170703093439,10528.2000,2060
20170703093444,10529.1000,21910
20170703093446,10529.5000,17130
20170703093454,10529.9000,8310
20170703093459,10529.7000,13230
20170703093504,10531.4000,117410
20170703093509,10532.1000,21230
20170703093514,10531.1000,31530
20170703093519,10531.0000,5200
20170703093524,10529.9000,5040
20170703093529,10531.1000,21850
20170703093534,10533.0000,157490
20170703093539,10532.9000,17720
20170703093543,10533.5000,3090
20170703093549,10532.1000,44460
20170703093554,10530.3000,50450
20170703093557,10530.6000,4610
20170703093604,10533.0000,24300
20170703093609,10531.4000,66260
20170703093613,10532.1000,6180
20170703093616,10532.1000,440
20170703093624,10532.3000,7360
20170703093629,10532.2000,29910
20170703093634,10531.5000,27360
20170703093639,10531.8000,1640
20170703093642,10531.9000,10750
20170703093649,10532.1000,11180
20170703093652,10532.1000,2100
20170703093657,10532.1000,36640
20170703093704,10532.2000,13830
20170703093709,10532.0000,59030
20170703093712,10532.4000,12930
20170703093719,10532.4000,67330
20170703093724,10531.5000,15460
20170703093726,10531.5000,2300
20170703093730,10531.5000,920
20170703093738,10531.4000,3270
20170703093744,10531.5000,8470
20170703093749,10529.3000,70900
20170703093754,10529.2000,6350
20170703093759,10530.3000,8110
20170703093804,10530.4000,8000
20170703093814,10530.2000,22430
20170703093817,10530.3000,2050
20170703093824,10531.6000,51950
20170703093829,10532.1000,19430
20170703093834,10531.5000,12130
20170703093839,10531.4000,2390
20170703093844,10532.7000,32230
20170703093849,10532.8000,2290
20170703093854,10533.4000,14230
20170703093859,10534.1000,3720
20170703093904,10533.8000,6380
20170703093909,10535.4000,56190
20170703093914,10535.0000,34090
20170703093919,10535.9000,2070
20170703093924,10535.8000,8300
20170703093929,10536.0000,5680
20170703093934,10535.2000,37200
20170703093939,10534.9000,87650
20170703093944,10534.1000,9800
20170703093954,10535.0000,19590
20170703093958,10535.7000,5190
20170703094003,10535.5000,8770
20170703094008,10537.5000,103510
20170703094014,10537.4000,4050
20170703094019,10537.4000,74450
20170703094024,10537.4000,6820
20170703094025,10537.1000,34920
20170703094034,10536.1000,26060
20170703094039,10534.7000,17050
20170703094043,10534.3000,1780
20170703094049,10534.7000,40790
20170703094054,10534.7000,6460
20170703094059,10535.0000,10930
20170703094102,10535.4000,8640
20170703094109,10534.5000,12440
20170703094114,10532.9000,8710
20170703094119,10532.1000,76270
20170703094123,10532.5000,13390
20170703094129,10532.4000,5440
20170703094134,10532.0000,7650
20170703094139,10531.2000,50120
20170703094143,10531.1000,8500
20170703094149,10531.2000,1460
20170703094154,10531.0000,18410
20170703094158,10532.5000,80570
20170703094204,10532.1000,13360
20170703094208,10535.1000,111790
20170703094214,10535.1000,34350
20170703094219,10536.0000,47430
20170703094223,10535.4000,12950
20170703094229,10535.6000,7830
20170703094233,10535.2000,5290
20170703094238,10535.3000,80
20170703094244,10536.8000,44040
20170703094249,10537.8000,56790
20170703094254,10539.0000,79440
20170703094259,10538.4000,14530
20170703094304,10535.6000,44810
20170703094309,10535.7000,159870
20170703094313,10534.9000,67610
20170703094319,10534.8000,4220
20170703094324,10535.4000,14430
20170703094329,10535.5000,26580
20170703094334,10535.4000,15060
20170703094339,10535.6000,12490
20170703094343,10536.2000,12980
20170703094349,10536.9000,44020
20170703094354,10538.0000,59840
20170703094359,10538.3000,12060
20170703094402,10538.2000,3730
20170703094408,10538.5000,2020
20170703094411,10538.6000,8230
20170703094419,10538.3000,15740
20170703094420,10538.1000,2160
20170703094428,10538.8000,6700
20170703094433,10539.3000,139100
20170703094438,10541.9000,105340
20170703094444,10541.8000,10780
20170703094449,10541.0000,17940
20170703094453,10539.6000,20030
20170703094459,10539.4000,18900
20170703094504,10539.2000,11390
20170703094509,10536.5000,123400
20170703094514,10535.5000,10210
20170703094519,10535.2000,25020
20170703094524,10535.9000,11300
20170703094529,10536.4000,5310
20170703094534,10536.2000,6140
20170703094538,10535.9000,5370
20170703094544,10536.5000,20010
20170703094549,10537.1000,13810
20170703094553,10537.4000,3260
20170703094559,10537.4000,680
20170703094602,10537.5000,4680
20170703094609,10537.6000,5390
20170703094614,10539.2000,58240
20170703094616,10538.8000,7740
20170703094624,10541.3000,114140
20170703094629,10541.2000,16440
20170703094634,10541.4000,3620
20170703094638,10541.3000,18430
20170703094644,10541.3000,1430
20170703094649,10542.0000,14030
20170703094653,10542.0000,17990
20170703094659,10541.1000,12830
20170703094704,10541.1000,37330
20170703094709,10542.8000,239170
20170703094714,10542.5000,49830
20170703094719,10542.1000,84310
20170703094724,10542.4000,46470
20170703094729,10541.8000,4960
20170703094733,10542.4000,21500
20170703094739,10542.6000,4670
20170703094744,10543.2000,25450
20170703094748,10542.7000,17550
20170703094754,10543.1000,63710
20170703094756,10543.8000,129730
20170703094804,10543.0000,19850
20170703094809,10543.2000,18900
20170703094814,10542.8000,6350
20170703094819,10542.6000,4460
20170703094823,10542.3000,5110
20170703094829,10541.5000,9750
20170703094834,10541.7000,9400
20170703094839,10540.5000,24850
20170703094844,10540.1000,13380
20170703094849,10539.6000,44280
20170703094853,10539.5000,3860
20170703094859,10539.1000,14410
20170703094904,10538.4000,20280
20170703094914,10539.7000,41680
20170703094919,10539.0000,17060
20170703094924,10538.9000,14360
20170703094929,10539.0000,5390
20170703094934,10538.9000,11390
20170703094938,10539.5000,11980
20170703094944,10538.8000,17880
20170703094946,10538.1000,5390
20170703094953,10538.4000,3840
20170703094959,10539.2000,13470
20170703095004,10538.8000,91470
20170703095009,10538.9000,24770
20170703095014,10538.8000,3770
20170703095019,10538.9000,24610
20170703095024,10538.5000,13210
20170703095029,10538.6000,2060
20170703095033,10539.0000,20620
20170703095039,10537.2000,89140
20170703095044,10536.8000,29040
20170703095049,10536.4000,4190
20170703095054,10535.8000,3320
20170703095058,10533.6000,41130
20170703095104,10533.1000,18120
20170703095109,10533.5000,11010
20170703095114,10532.8000,27550
20170703095119,10532.6000,6500
20170703095124,10532.0000,24540
20170703095127,10531.1000,5330
20170703095133,10530.7000,5830
20170703095139,10529.8000,4150
20170703095144,10529.6000,10230
20170703095149,10528.8000,15760
20170703095153,10528.6000,3360
20170703095158,10530.1000,23770
20170703095204,10530.2000,4660
20170703095209,10530.7000,4190
20170703095212,10530.3000,2650
20170703095219,10531.6000,22350
20170703095224,10532.1000,4770
20170703095229,10531.6000,11050
20170703095234,10532.0000,4350
20170703095239,10532.3000,1040
20170703095244,10532.5000,8920
20170703095247,10532.6000,20850
20170703095254,10532.9000,22990
20170703095259,10532.8000,6480
20170703095304,10531.8000,28340
20170703095306,10532.8000,8570
20170703095311,10532.6000,610
20170703095319,10531.4000,4380
20170703095324,10531.7000,10240
20170703095328,10532.4000,42830
20170703095334,10531.8000,22310
20170703095339,10531.5000,5400
20170703095344,10531.0000,4170
20170703095349,10530.5000,3020
20170703095354,10529.8000,7940
20170703095357,10529.9000,37540
20170703095404,10529.7000,10290
20170703095409,10529.7000,4040
20170703095414,10529.6000,12270
20170703095419,10527.6000,63910
20170703095422,10527.7000,4150
20170703095429,10527.6000,5060
20170703095434,10528.4000,8320
20170703095439,10527.9000,19850
20170703095444,10527.9000,6570
20170703095449,10527.6000,20860
20170703095454,10527.8000,2810
20170703095459,10527.7000,5020
20170703095503,10529.0000,11500
20170703095509,10528.8000,34610
20170703095513,10529.0000,5880
20170703095519,10528.8000,26890
20170703095523,10528.6000,11050
20170703095527,10528.9000,12720
20170703095534,10529.3000,11980
20170703095539,10530.2000,19140
20170703095544,10529.6000,9680
20170703095549,10529.6000,5720
20170703095552,10529.4000,18450
20170703095559,10529.1000,2810
20170703095604,10530.6000,115460
20170703095609,10532.4000,36630
20170703095612,10533.0000,7810
20170703095619,10529.4000,80080
20170703095624,10528.8000,3310
20170703095628,10528.8000,4000
20170703095634,10528.8000,5220
20170703095638,10528.0000,43270
20170703095644,10527.0000,3570
20170703095649,10526.8000,4930
20170703095654,10523.7000,118340
20170703095659,10524.2000,22870
20170703095704,10524.0000,30230
20170703095709,10523.8000,68430
20170703095714,10524.3000,3040
20170703095718,10525.1000,16760
20170703095724,10525.1000,20920
20170703095729,10525.5000,6460
20170703095734,10525.4000,4680
20170703095739,10525.9000,3960
20170703095741,10525.8000,3400
20170703095749,10526.2000,1940
20170703095754,10525.6000,8190
20170703095756,10525.6000,1110
20170703095800,10525.8000,4360
20170703095808,10525.8000,2460
20170703095814,10526.0000,9520
20170703095818,10526.1000,18380
20170703095824,10526.5000,8440
20170703095829,10526.5000,8180
20170703095833,10527.1000,17570
20170703095838,10527.0000,58300
20170703095844,10525.4000,28930
20170703095849,10527.3000,13120
20170703095854,10527.4000,22720
20170703095859,10528.6000,16620
20170703095903,10528.8000,10890
20170703095909,10529.0000,3330
20170703095914,10527.9000,22190
20170703095919,10528.1000,15380
20170703095921,10528.4000,7710
20170703095929,10529.1000,44780
20170703095933,10528.8000,14490
20170703095939,10529.9000,17400
20170703095944,10531.8000,8760
20170703095948,10533.1000,92070
20170703095954,10533.1000,18450
20170703095958,10532.9000,18710
20170703100004,10532.0000,6270
20170703100009,10530.1000,59390
20170703100014,10529.9000,6730
20170703100018,10530.3000,8090
20170703100024,10530.1000,540
20170703100029,10530.5000,7930
20170703100033,10529.9000,18740
20170703100037,10530.3000,41360
20170703100044,10530.6000,5850
20170703100048,10529.3000,19820
20170703100053,10529.2000,12330
20170703100059,10527.8000,14440
20170703100104,10528.6000,21530
20170703100109,10528.8000,3370
20170703100114,10529.3000,21800
20170703100116,10529.4000,2430
20170703100124,10528.9000,7150
20170703100129,10529.9000,1460
20170703100132,10530.1000,1210
20170703100138,10530.2000,420
20170703100141,10530.2000,840
20170703100146,10530.4000,4870
20170703100155,10529.5000,23950
20170703100159,10528.1000,14810
20170703100204,10528.3000,22560
20170703100209,10529.4000,6240
20170703100213,10529.9000,17690
20170703100219,10530.1000,19500
20170703100224,10530.1000,3110
20170703100229,10527.3000,20720
20170703100234,10526.5000,47740
20170703100239,10525.3000,25790
20170703100244,10525.6000,19030
20170703100248,10525.2000,9250
20170703100252,10525.3000,1280
20170703100258,10520.1000,81660
20170703100304,10521.0000,13170
20170703100309,10521.2000,1750
20170703100314,10521.3000,11120
20170703100319,10520.4000,32430
20170703100324,10524.6000,84040
20170703100329,10524.7000,6930
20170703100333,10527.6000,52090
20170703100339,10527.3000,23890
20170703100343,10527.2000,22150
20170703100349,10526.4000,12360
20170703100354,10526.6000,26990
20170703100359,10528.7000,38540
20170703100403,10528.7000,27810
20170703100408,10528.6000,13720
20170703100411,10528.3000,4580
20170703100419,10527.5000,5670
20170703100424,10526.1000,4390
20170703100428,10526.4000,24540
20170703100433,10526.2000,6400
20170703100439,10525.0000,15920
20170703100444,10525.2000,580
20170703100449,10525.5000,12250
20170703100454,10525.4000,800
20170703100457,10525.2000,1370
20170703100504,10521.4000,38210
20170703100509,10520.6000,15620
20170703100514,10520.0000,15630
20170703100518,10519.7000,13300
20170703100524,10519.2000,99510
20170703100529,10520.9000,60060
20170703100534,10520.9000,1540
20170703100537,10521.4000,2950
20170703100543,10521.5000,10450
20170703100549,10521.9000,5490
20170703100554,10525.4000,93390
20170703100559,10525.7000,21090
20170703100604,10526.2000,40790
20170703100609,10526.4000,4360
20170703100612,10526.7000,3380
20170703100618,10527.3000,20240
20170703100624,10526.9000,15100
20170703100628,10526.8000,6520
20170703100634,10526.1000,44960
20170703100639,10528.6000,13860
20170703100644,10530.1000,39200
20170703100649,10529.4000,4950
20170703100653,10528.9000,20650
20170703100659,10531.1000,106920
20170703100704,10530.5000,7240
20170703100709,10530.5000,10360
20170703100713,10531.6000,2130
20170703100719,10531.7000,19270
20170703100724,10531.0000,17190
20170703100729,10531.3000,3540
20170703100734,10531.4000,6560
20170703100737,10531.3000,350
20170703100744,10530.7000,24500
20170703100753,10530.2000,19700
20170703100759,10530.4000,1800
20170703100802,10530.4000,60410
20170703100809,10530.4000,60840
20170703100814,10528.4000,103770
20170703100818,10528.4000,780
20170703100824,10528.0000,8850
20170703100829,10527.0000,7300
20170703100833,10527.5000,9360
20170703100836,10527.2000,420
20170703100844,10525.6000,9470
20170703100849,10525.6000,13780
20170703100854,10526.6000,12600
20170703100857,10526.8000,8970
20170703100904,10526.4000,10190
20170703100913,10526.8000,1990
20170703100918,10527.1000,3690
20170703100924,10525.8000,11070
20170703100926,10525.6000,7450
20170703100934,10525.9000,8740
20170703100939,10525.6000,2020
20170703100944,10525.1000,54990
20170703100948,10524.7000,8340
20170703100952,10525.1000,4520
20170703100959,10525.9000,3190
20170703101004,10526.6000,72020
20170703101009,10527.3000,11550
20170703101014,10528.0000,128220
20170703101019,10528.2000,9470
20170703101024,10528.3000,40370
20170703101029,10528.2000,1030
20170703101032,10528.2000,1180
20170703101039,10528.5000,10560
20170703101043,10527.5000,20220
20170703101049,10528.1000,2770
20170703101051,10527.7000,10170
20170703101058,10527.8000,29080
20170703101104,10528.3000,18550
20170703101109,10528.7000,4780
20170703101114,10528.2000,17020
20170703101117,10527.9000,5800
20170703101124,10527.9000,2950
20170703101127,10528.1000,3000
20170703101134,10528.1000,7470
20170703101139,10528.2000,11150
20170703101144,10529.5000,28860
20170703101149,10531.7000,39160
20170703101153,10532.4000,13930
20170703101158,10532.5000,1910
20170703101203,10532.5000,18290
20170703101209,10534.5000,79520
20170703101214,10535.6000,16740
20170703101219,10537.0000,12640
20170703101224,10535.7000,59960
20170703101227,10535.5000,1630
20170703101234,10535.6000,17730
20170703101235,10535.2000,1900
20170703101242,10535.2000,8880
20170703101248,10534.4000,8820
20170703101252,10534.1000,2100
20170703101256,10533.8000,1970
20170703101304,10533.8000,8880
20170703101307,10533.8000,4120
20170703101313,10533.8000,880
20170703101319,10532.9000,46330
20170703101324,10533.3000,12900
20170703101329,10533.5000,890
20170703101334,10533.4000,33820
20170703101338,10533.8000,159940
20170703101344,10534.4000,30700
20170703101346,10534.9000,27980
20170703101354,10535.3000,5950
20170703101359,10535.3000,9570
20170703101402,10535.5000,2490
20170703101409,10536.3000,47260
20170703101414,10535.8000,23060
20170703101419,10535.3000,10580
20170703101429,10535.7000,22010
20170703101434,10536.1000,10490
20170703101439,10536.8000,23010
20170703101443,10536.6000,10090
20170703101448,10536.4000,2860
20170703101454,10536.4000,3480
20170703101458,10536.2000,2370
20170703101503,10537.1000,68200
20170703101509,10537.2000,17880
20170703101514,10537.8000,16100
20170703101518,10538.0000,12010
20170703101523,10538.0000,4510
20170703101529,10539.9000,59640
20170703101533,10538.5000,9720
20170703101539,10539.3000,32280
20170703101543,10538.8000,8840
20170703101549,10538.5000,12020
20170703101554,10539.0000,11630
20170703101559,10541.8000,282320
20170703101604,10542.9000,42810
20170703101608,10543.2000,7430
20170703101614,10542.5000,1980
20170703101619,10546.2000,394710
20170703101624,10547.1000,172560
20170703101630,10545.9000,59560
20170703101634,10543.7000,130660
20170703101636,10543.7000,9380
20170703101643,10547.9000,249110
20170703101649,10547.6000,3440
20170703101654,10545.3000,347210
20170703101658,10544.8000,34810
20170703101704,10543.1000,79790
20170703101709,10543.7000,162190
20170703101713,10544.5000,16420
20170703101718,10544.4000,42360
20170703101723,10544.8000,330
20170703101729,10541.5000,44230
20170703101734,10542.0000,1890
20170703101739,10541.7000,57200
20170703101744,10542.0000,7670
20170703101747,10543.0000,20490
20170703101751,10542.8000,2300
20170703101759,10542.7000,3860
20170703101803,10542.4000,17380
20170703101809,10542.3000,2010
20170703101814,10543.2000,48760
20170703101819,10543.5000,26640
20170703101824,10544.2000,5050
20170703101829,10543.9000,8300
20170703101833,10543.9000,4230
20170703101837,10544.2000,8730
20170703101844,10544.3000,9340
20170703101849,10545.5000,5300
20170703101852,10545.9000,5540
20170703101857,10545.9000,50350
20170703101903,10546.7000,5900
20170703101909,10547.0000,57830
20170703101910,10547.0000,3450
20170703101917,10546.8000,9650
20170703101924,10548.9000,181590
20170703101929,10548.3000,18210
20170703101934,10548.6000,26420
